 r_peak315.000000 r_peak_value0.178384 rr_pre_interval315.000000 rr_post_interval416.000000 p_onset280.000000 p_onset_val-0.036281 p_peak332.000000 p_peak_val0.067575 p_end368.000000 p_end_val-0.039088 qrs_onset399.000000 qrs_onset_val0.028545 qrs_end11.000000 qrs_end_val-0.052791 t_peak92.000000 t_peak_val0.244782 t_end168.000000 t_end_val-0.038692
 r_peak404932.000000 r_peak_value0.294089 rr_pre_interval702.000000 rr_post_interval1015.000000 p_onset727.000000 p_onset_val0.062678 p_peak780.000000 p_peak_val0.248217 p_end831.000000 p_end_val0.019848 qrs_onset1004.000000 qrs_onset_val-0.037465 qrs_end12.000000 qrs_end_val-0.103999 t_peak446.000000 t_peak_val0.284481 t_end447.000000 t_end_val0.254497
 r_peak405947.000000 r_peak_value0.308603 rr_pre_interval1015.000000 rr_post_interval1681.000000 p_onset1048.000000 p_onset_val0.047561 p_peak1109.000000 p_peak_val0.263166 p_end1163.000000 p_end_val-0.015520 qrs_onset1670.000000 qrs_onset_val0.000490 qrs_end9.000000 qrs_end_val-0.250910 t_peak97.000000 t_peak_val0.306710 t_end99.000000 t_end_val0.286475
 r_peak407628.000000 r_peak_value0.415616 rr_pre_interval1681.000000 rr_post_interval323.000000 p_onset179.000000 p_onset_val0.004876 p_peak250.000000 p_peak_val0.039752 p_end266.000000 p_end_val-0.011029 qrs_onset311.000000 qrs_onset_val0.041335 qrs_end11.000000 qrs_end_val-0.074040 t_peak100.000000 t_peak_val0.264536 t_end144.000000 t_end_val0.007667
 r_peak407951.000000 r_peak_value0.394328 rr_pre_interval323.000000 rr_post_interval997.000000 p_onset694.000000 p_onset_val0.049103 p_peak749.000000 p_peak_val0.284765 p_end804.000000 p_end_val0.010097 qrs_onset984.000000 qrs_onset_val-0.018794 qrs_end12.000000 qrs_end_val-0.078229 t_peak324.000000 t_peak_val0.290548 t_end345.000000 t_end_val-0.050317
 r_peak408948.000000 r_peak_value0.337790 rr_pre_interval997.000000 rr_post_interval1013.000000 p_onset703.000000 p_onset_val-0.034502 p_peak778.000000 p_peak_val0.303724 p_end783.000000 p_end_val0.297423 qrs_onset1002.000000 qrs_onset_val-0.074217 qrs_end12.000000 qrs_end_val-0.105170 t_peak101.000000 t_peak_val0.325630 t_end138.000000 t_end_val0.006333
 r_peak409961.000000 r_peak_value0.337525 rr_pre_interval1013.000000 rr_post_interval645.000000 p_onset374.000000 p_onset_val0.022637 p_peak419.000000 p_peak_val0.290113 p_end422.000000 p_end_val0.259361 qrs_onset633.000000 qrs_onset_val0.058759 qrs_end11.000000 qrs_end_val-0.100907 t_peak100.000000 t_peak_val0.284798 t_end146.000000 t_end_val-0.049765
 r_peak410606.000000 r_peak_value0.317852 rr_pre_interval645.000000 rr_post_interval3693.000000 p_onset2687.000000 p_onset_val-0.017604 p_peak2766.000000 p_peak_val0.291775 p_end2812.000000 p_end_val-0.015451 qrs_onset3681.000000 qrs_onset_val-0.012475 qrs_end9.000000 qrs_end_val-0.117965 t_peak91.000000 t_peak_val0.307964 t_end168.000000 t_end_val-0.036770
 r_peak414299.000000 r_peak_value0.304501 rr_pre_interval3693.000000 rr_post_interval1009.000000 p_onset700.000000 p_onset_val0.040176 p_peak747.000000 p_peak_val0.264671 p_end749.000000 p_end_val0.239592 qrs_onset995.000000 qrs_onset_val0.022225 qrs_end15.000000 qrs_end_val-0.074244 t_peak99.000000 t_peak_val0.276849 t_end131.000000 t_end_val0.007661
 r_peak415308.000000 r_peak_value0.319937 rr_pre_interval1009.000000 rr_post_interval1047.000000 p_onset723.000000 p_onset_val-0.002033 p_peak794.000000 p_peak_val0.292055 p_end851.000000 p_end_val-0.000883 qrs_onset1036.000000 qrs_onset_val-0.038294 qrs_end13.000000 qrs_end_val-0.117429 t_peak116.000000 t_peak_val0.290316 t_end162.000000 t_end_val-0.004782
 r_peak416355.000000 r_peak_value0.336706 rr_pre_interval1047.000000 rr_post_interval1679.000000 p_onset1044.000000 p_onset_val0.021915 p_peak1086.000000 p_peak_val0.221505 p_end1139.000000 p_end_val0.021453 qrs_onset1668.000000 qrs_onset_val-0.041412 qrs_end10.000000 qrs_end_val-0.184264 t_peak419.000000 t_peak_val0.282178 t_end485.000000 t_end_val0.025123
 r_peak418034.000000 r_peak_value0.256534 rr_pre_interval1679.000000 rr_post_interval329.000000 p_onset156.000000 p_onset_val0.012618 p_peak251.000000 p_peak_val0.021206 p_end294.000000 p_end_val-0.079418 qrs_onset315.000000 qrs_onset_val0.056221 qrs_end12.000000 qrs_end_val-0.045331 t_peak96.000000 t_peak_val0.235285 t_end99.000000 t_end_val0.210238
 r_peak418363.000000 r_peak_value0.413025 rr_pre_interval329.000000 rr_post_interval664.000000 p_onset379.000000 p_onset_val0.036774 p_peak438.000000 p_peak_val0.212495 p_end489.000000 p_end_val0.005594 qrs_onset652.000000 qrs_onset_val0.041599 qrs_end12.000000 qrs_end_val-0.070564 t_peak103.000000 t_peak_val0.245210 t_end104.000000 t_end_val0.235054
 r_peak419027.000000 r_peak_value0.360738 rr_pre_interval664.000000 rr_post_interval314.000000 p_onset171.000000 p_onset_val0.008025 p_peak236.000000 p_peak_val0.054155 p_end238.000000 p_end_val0.019499 qrs_onset300.000000 qrs_onset_val0.037103 qrs_end11.000000 qrs_end_val-0.095046 t_peak98.000000 t_peak_val0.262593 t_end148.000000 t_end_val-0.019950
 r_peak419341.000000 r_peak_value0.318544 rr_pre_interval314.000000 rr_post_interval353.000000 p_onset184.000000 p_onset_val-0.001772 p_peak264.000000 p_peak_val0.040987 p_end287.000000 p_end_val0.013699 qrs_onset340.000000 qrs_onset_val-0.041615 qrs_end12.000000 qrs_end_val-0.115436 t_peak108.000000 t_peak_val0.228169 t_end148.000000 t_end_val-0.012697
 r_peak419694.000000 r_peak_value0.265172 rr_pre_interval353.000000 rr_post_interval357.000000 p_onset230.000000 p_onset_val-0.045599 p_peak277.000000 p_peak_val0.039625 p_end297.000000 p_end_val-0.013933 qrs_onset344.000000 qrs_onset_val0.100174 qrs_end12.000000 qrs_end_val-0.068073 t_peak102.000000 t_peak_val0.239166 t_end105.000000 t_end_val0.208288
 r_peak420051.000000 r_peak_value0.475502 rr_pre_interval357.000000 rr_post_interval330.000000 p_onset222.000000 p_onset_val-0.084812 p_peak261.000000 p_peak_val-0.005909 p_end273.000000 p_end_val-0.026332 qrs_onset318.000000 qrs_onset_val0.114419 qrs_end11.000000 qrs_end_val-0.085016 t_peak99.000000 t_peak_val0.237741 t_end167.000000 t_end_val-0.025107
 r_peak420381.000000 r_peak_value0.548762 rr_pre_interval330.000000 rr_post_interval334.000000 p_onset220.000000 p_onset_val-0.060313 p_peak255.000000 p_peak_val0.004312 p_end274.000000 p_end_val-0.011691 qrs_onset320.000000 qrs_onset_val0.095175 qrs_end10.000000 qrs_end_val-0.051617 t_peak93.000000 t_peak_val0.200234 t_end95.000000 t_end_val0.184921
 r_peak420715.000000 r_peak_value0.502056 rr_pre_interval334.000000 rr_post_interval332.000000 p_onset220.000000 p_onset_val-0.059220 p_peak257.000000 p_peak_val-0.000659 p_end277.000000 p_end_val-0.034514 qrs_onset320.000000 qrs_onset_val0.059091 qrs_end12.000000 qrs_end_val-0.085781 t_peak101.000000 t_peak_val0.288480 t_end148.000000 t_end_val0.025764
 r_peak421047.000000 r_peak_value0.377573 rr_pre_interval332.000000 rr_post_interval317.000000 p_onset170.000000 p_onset_val-0.013793 p_peak243.000000 p_peak_val-0.005471 p_end277.000000 p_end_val-0.096299 qrs_onset305.000000 qrs_onset_val0.015894 qrs_end11.000000 qrs_end_val-0.094512 t_peak100.000000 t_peak_val0.234191 t_end170.000000 t_end_val-0.013793
 r_peak421364.000000 r_peak_value0.416099 rr_pre_interval317.000000 rr_post_interval335.000000 p_onset216.000000 p_onset_val-0.058639 p_peak250.000000 p_peak_val0.008921 p_end274.000000 p_end_val-0.014042 qrs_onset323.000000 qrs_onset_val0.039674 qrs_end11.000000 qrs_end_val-0.102866 t_peak89.000000 t_peak_val0.243166 t_end126.000000 t_end_val0.013995
 r_peak421699.000000 r_peak_value0.441365 rr_pre_interval335.000000 rr_post_interval346.000000 p_onset183.000000 p_onset_val-0.023948 p_peak268.000000 p_peak_val0.032745 p_end287.000000 p_end_val-0.019857 qrs_onset333.000000 qrs_onset_val0.025895 qrs_end12.000000 qrs_end_val-0.102211 t_peak101.000000 t_peak_val0.282486 t_end166.000000 t_end_val-0.007396
 r_peak422045.000000 r_peak_value0.414327 rr_pre_interval346.000000 rr_post_interval349.000000 p_onset242.000000 p_onset_val-0.066832 p_peak272.000000 p_peak_val0.000988 p_end290.000000 p_end_val-0.041928 qrs_onset337.000000 qrs_onset_val0.113619 qrs_end13.000000 qrs_end_val-0.041912 t_peak109.000000 t_peak_val0.265455 t_end222.000000 t_end_val-0.054026
 r_peak422394.000000 r_peak_value0.563493 rr_pre_interval349.000000 rr_post_interval321.000000 p_onset162.000000 p_onset_val0.015358 p_peak245.000000 p_peak_val0.011724 p_end264.000000 p_end_val-0.003244 qrs_onset308.000000 qrs_onset_val0.078154 qrs_end12.000000 qrs_end_val-0.082541 t_peak102.000000 t_peak_val0.204524 t_end103.000000 t_end_val0.194335
 r_peak422715.000000 r_peak_value0.517120 rr_pre_interval321.000000 rr_post_interval340.000000 p_onset211.000000 p_onset_val-0.037932 p_peak261.000000 p_peak_val0.003323 p_end284.000000 p_end_val-0.003700 qrs_onset328.000000 qrs_onset_val0.097614 qrs_end12.000000 qrs_end_val-0.098132 t_peak98.000000 t_peak_val0.249105 t_end101.000000 t_end_val0.233916
 r_peak423055.000000 r_peak_value0.464746 rr_pre_interval340.000000 rr_post_interval322.000000 p_onset180.000000 p_onset_val0.005360 p_peak244.000000 p_peak_val0.029121 p_end283.000000 p_end_val-0.093857 qrs_onset309.000000 qrs_onset_val0.055451 qrs_end12.000000 qrs_end_val-0.103184 t_peak101.000000 t_peak_val0.225625 t_end156.000000 t_end_val-0.025688
 r_peak423377.000000 r_peak_value0.495231 rr_pre_interval322.000000 rr_post_interval310.000000 p_onset196.000000 p_onset_val-0.064576 p_peak234.000000 p_peak_val-0.009826 p_end253.000000 p_end_val-0.028620 qrs_onset298.000000 qrs_onset_val0.022823 qrs_end12.000000 qrs_end_val-0.074392 t_peak96.000000 t_peak_val0.232746 t_end160.000000 t_end_val-0.022301
 r_peak423687.000000 r_peak_value0.464563 rr_pre_interval310.000000 rr_post_interval348.000000 p_onset240.000000 p_onset_val-0.046974 p_peak272.000000 p_peak_val0.045124 p_end313.000000 p_end_val-0.083167 qrs_onset335.000000 qrs_onset_val0.086393 qrs_end14.000000 qrs_end_val-0.078697 t_peak99.000000 t_peak_val0.272815 t_end101.000000 t_end_val0.252157
 r_peak424035.000000 r_peak_value0.514903 rr_pre_interval348.000000 rr_post_interval349.000000 p_onset224.000000 p_onset_val-0.059637 p_peak267.000000 p_peak_val0.022039 p_end270.000000 p_end_val0.003480 qrs_onset336.000000 qrs_onset_val0.092757 qrs_end11.000000 qrs_end_val-0.190551 t_peak105.000000 t_peak_val0.269454 t_end106.000000 t_end_val0.259375
 r_peak424384.000000 r_peak_value0.560578 rr_pre_interval349.000000 rr_post_interval337.000000 p_onset223.000000 p_onset_val-0.024186 p_peak265.000000 p_peak_val0.023248 p_end297.000000 p_end_val-0.093210 qrs_onset326.000000 qrs_onset_val0.096509 qrs_end13.000000 qrs_end_val-0.046427 t_peak104.000000 t_peak_val0.202571 t_end106.000000 t_end_val0.176662
 r_peak424721.000000 r_peak_value0.605944 rr_pre_interval337.000000 rr_post_interval330.000000 p_onset195.000000 p_onset_val-0.037003 p_peak257.000000 p_peak_val0.030909 p_end273.000000 p_end_val-0.022430 qrs_onset317.000000 qrs_onset_val0.113020 qrs_end10.000000 qrs_end_val-0.059543 t_peak102.000000 t_peak_val0.247921 t_end145.000000 t_end_val-0.006220
 r_peak425051.000000 r_peak_value0.546156 rr_pre_interval330.000000 rr_post_interval337.000000 p_onset229.000000 p_onset_val-0.035612 p_peak257.000000 p_peak_val0.038962 p_end260.000000 p_end_val0.020750 qrs_onset325.000000 qrs_onset_val0.079431 qrs_end13.000000 qrs_end_val-0.065364 t_peak102.000000 t_peak_val0.263288 t_end139.000000 t_end_val-0.025362
 r_peak425388.000000 r_peak_value0.479980 rr_pre_interval337.000000 rr_post_interval325.000000 p_onset219.000000 p_onset_val-0.036771 p_peak256.000000 p_peak_val0.028824 p_end273.000000 p_end_val-0.012180 qrs_onset317.000000 qrs_onset_val0.069120 qrs_end11.000000 qrs_end_val-0.059548 t_peak95.000000 t_peak_val0.206987 t_end98.000000 t_end_val0.171627
 r_peak425713.000000 r_peak_value0.443603 rr_pre_interval325.000000 rr_post_interval337.000000 p_onset176.000000 p_onset_val0.012822 p_peak256.000000 p_peak_val0.047682 p_end258.000000 p_end_val0.019140 qrs_onset324.000000 qrs_onset_val0.081245 qrs_end9.000000 qrs_end_val-0.091444 t_peak88.000000 t_peak_val0.239531 t_end90.000000 t_end_val0.204766
 r_peak426050.000000 r_peak_value0.530022 rr_pre_interval337.000000 rr_post_interval361.000000 p_onset248.000000 p_onset_val-0.044546 p_peak272.000000 p_peak_val0.047994 p_end275.000000 p_end_val0.004938 qrs_onset346.000000 qrs_onset_val0.116505 qrs_end11.000000 qrs_end_val-0.276549 t_peak111.000000 t_peak_val0.228850 t_end185.000000 t_end_val-0.029843
 r_peak426411.000000 r_peak_value0.557993 rr_pre_interval361.000000 rr_post_interval360.000000 p_onset174.000000 p_onset_val-0.000040 p_peak283.000000 p_peak_val0.027397 p_end299.000000 p_end_val-0.043089 qrs_onset347.000000 qrs_onset_val0.085374 qrs_end13.000000 qrs_end_val-0.061491 t_peak109.000000 t_peak_val0.190754 t_end174.000000 t_end_val-0.000040
 r_peak426771.000000 r_peak_value0.534169 rr_pre_interval360.000000 rr_post_interval333.000000 p_onset229.000000 p_onset_val-0.049903 p_peak259.000000 p_peak_val0.030800 p_end260.000000 p_end_val0.016302 qrs_onset321.000000 qrs_onset_val0.072176 qrs_end11.000000 qrs_end_val-0.087589 t_peak97.000000 t_peak_val0.277899 t_end155.000000 t_end_val0.001556
 r_peak427104.000000 r_peak_value0.534371 rr_pre_interval333.000000 rr_post_interval340.000000 p_onset217.000000 p_onset_val-0.072270 p_peak262.000000 p_peak_val0.020911 p_end280.000000 p_end_val-0.009010 qrs_onset328.000000 qrs_onset_val0.075313 qrs_end12.000000 qrs_end_val-0.109484 t_peak100.000000 t_peak_val0.254989 t_end101.000000 t_end_val0.234989
 r_peak427444.000000 r_peak_value0.524716 rr_pre_interval340.000000 rr_post_interval336.000000 p_onset229.000000 p_onset_val-0.032942 p_peak263.000000 p_peak_val0.034737 p_end281.000000 p_end_val0.001161 qrs_onset324.000000 qrs_onset_val0.071723 qrs_end12.000000 qrs_end_val-0.106868 t_peak102.000000 t_peak_val0.246207 t_end104.000000 t_end_val0.220705
 r_peak427780.000000 r_peak_value0.426111 rr_pre_interval336.000000 rr_post_interval325.000000 p_onset220.000000 p_onset_val-0.031879 p_peak245.000000 p_peak_val0.043338 p_end265.000000 p_end_val0.024622 qrs_onset313.000000 qrs_onset_val0.064512 qrs_end9.000000 qrs_end_val-0.319878 t_peak96.000000 t_peak_val0.257238 t_end127.000000 t_end_val0.006505
 r_peak428105.000000 r_peak_value0.389730 rr_pre_interval325.000000 rr_post_interval352.000000 p_onset224.000000 p_onset_val-0.057523 p_peak280.000000 p_peak_val0.040198 p_end295.000000 p_end_val-0.017027 qrs_onset341.000000 qrs_onset_val0.109587 qrs_end12.000000 qrs_end_val-0.166242 t_peak107.000000 t_peak_val0.213853 t_end169.000000 t_end_val0.001554
 r_peak428457.000000 r_peak_value0.521203 rr_pre_interval352.000000 rr_post_interval349.000000 p_onset175.000000 p_onset_val0.013277 p_peak271.000000 p_peak_val0.036144 p_end287.000000 p_end_val-0.025095 qrs_onset333.000000 qrs_onset_val0.085782 qrs_end12.000000 qrs_end_val-0.057699 t_peak109.000000 t_peak_val0.169518 t_end175.000000 t_end_val0.013277
 r_peak428806.000000 r_peak_value0.428398 rr_pre_interval349.000000 rr_post_interval338.000000 p_onset214.000000 p_onset_val-0.045020 p_peak258.000000 p_peak_val0.030611 p_end259.000000 p_end_val0.010547 qrs_onset325.000000 qrs_onset_val0.055943 qrs_end13.000000 qrs_end_val-0.099329 t_peak113.000000 t_peak_val0.187536 t_end142.000000 t_end_val0.000406
 r_peak429144.000000 r_peak_value0.508668 rr_pre_interval338.000000 rr_post_interval329.000000 p_onset226.000000 p_onset_val-0.029561 p_peak257.000000 p_peak_val0.010866 p_end293.000000 p_end_val-0.057066 qrs_onset317.000000 qrs_onset_val0.081192 qrs_end12.000000 qrs_end_val-0.123855 t_peak104.000000 t_peak_val0.243062 t_end209.000000 t_end_val-0.069577
 r_peak429473.000000 r_peak_value0.530738 rr_pre_interval329.000000 rr_post_interval337.000000 p_onset220.000000 p_onset_val-0.024891 p_peak263.000000 p_peak_val0.047133 p_end279.000000 p_end_val-0.002256 qrs_onset325.000000 qrs_onset_val0.087885 qrs_end13.000000 qrs_end_val-0.090501 t_peak102.000000 t_peak_val0.242359 t_end166.000000 t_end_val0.021822
 r_peak429810.000000 r_peak_value0.377584 rr_pre_interval337.000000 rr_post_interval317.000000 p_onset221.000000 p_onset_val-0.041396 p_peak249.000000 p_peak_val0.030595 p_end261.000000 p_end_val-0.008809 qrs_onset306.000000 qrs_onset_val0.046223 qrs_end10.000000 qrs_end_val-0.173844 t_peak99.000000 t_peak_val0.195394 t_end134.000000 t_end_val0.017998
 r_peak430127.000000 r_peak_value0.490095 rr_pre_interval317.000000 rr_post_interval343.000000 p_onset165.000000 p_onset_val0.010079 p_peak262.000000 p_peak_val0.020894 p_end263.000000 p_end_val0.011646 qrs_onset329.000000 qrs_onset_val0.123667 qrs_end11.000000 qrs_end_val-0.105360 t_peak100.000000 t_peak_val0.244480 t_end150.000000 t_end_val0.008544
 r_peak430470.000000 r_peak_value0.536035 rr_pre_interval343.000000 rr_post_interval353.000000 p_onset214.000000 p_onset_val-0.018996 p_peak267.000000 p_peak_val0.044653 p_end288.000000 p_end_val-0.034060 qrs_onset339.000000 qrs_onset_val0.105157 qrs_end14.000000 qrs_end_val-0.066128 t_peak111.000000 t_peak_val0.217558 t_end112.000000 t_end_val0.202292
 r_peak430823.000000 r_peak_value0.453292 rr_pre_interval353.000000 rr_post_interval345.000000 p_onset221.000000 p_onset_val-0.025502 p_peak269.000000 p_peak_val0.023544 p_end288.000000 p_end_val-0.014371 qrs_onset333.000000 qrs_onset_val0.052968 qrs_end12.000000 qrs_end_val-0.100392 t_peak106.000000 t_peak_val0.164036 t_end147.000000 t_end_val0.006185
 r_peak431168.000000 r_peak_value0.467232 rr_pre_interval345.000000 rr_post_interval329.000000 p_onset228.000000 p_onset_val-0.035549 p_peak252.000000 p_peak_val0.042634 p_end254.000000 p_end_val0.023448 qrs_onset317.000000 qrs_onset_val0.083730 qrs_end11.000000 qrs_end_val-0.108396 t_peak91.000000 t_peak_val0.225014 t_end94.000000 t_end_val0.204246
 r_peak431497.000000 r_peak_value0.594936 rr_pre_interval329.000000 rr_post_interval328.000000 p_onset252.000000 p_onset_val-0.029922 p_peak272.000000 p_peak_val0.010315 p_end285.000000 p_end_val-0.078023 qrs_onset317.000000 qrs_onset_val0.125486 qrs_end11.000000 qrs_end_val-0.159155 t_peak98.000000 t_peak_val0.228209 t_end101.000000 t_end_val0.208523
 r_peak431825.000000 r_peak_value0.504781 rr_pre_interval328.000000 rr_post_interval328.000000 p_onset249.000000 p_onset_val0.011035 p_peak273.000000 p_peak_val0.048498 p_end285.000000 p_end_val-0.016565 qrs_onset315.000000 qrs_onset_val0.101743 qrs_end11.000000 qrs_end_val-0.146144 t_peak105.000000 t_peak_val0.185939 t_end158.000000 t_end_val0.018353
 r_peak432153.000000 r_peak_value0.496679 rr_pre_interval328.000000 rr_post_interval329.000000 p_onset203.000000 p_onset_val-0.043328 p_peak245.000000 p_peak_val0.014120 p_end248.000000 p_end_val-0.020269 qrs_onset314.000000 qrs_onset_val0.072744 qrs_end10.000000 qrs_end_val-0.117601 t_peak89.000000 t_peak_val0.205918 t_end118.000000 t_end_val0.019288
 r_peak432482.000000 r_peak_value0.521366 rr_pre_interval329.000000 rr_post_interval350.000000 p_onset236.000000 p_onset_val-0.058698 p_peak264.000000 p_peak_val0.008199 p_end273.000000 p_end_val-0.013635 qrs_onset338.000000 qrs_onset_val-0.010358 qrs_end12.000000 qrs_end_val-0.104731 t_peak102.000000 t_peak_val0.267399 t_end104.000000 t_end_val0.247117
 r_peak432832.000000 r_peak_value0.335142 rr_pre_interval350.000000 rr_post_interval343.000000 p_onset223.000000 p_onset_val-0.066631 p_peak263.000000 p_peak_val0.029512 p_end280.000000 p_end_val-0.000472 qrs_onset331.000000 qrs_onset_val0.017082 qrs_end11.000000 qrs_end_val-0.129561 t_peak99.000000 t_peak_val0.269622 t_end101.000000 t_end_val0.259309
 r_peak433175.000000 r_peak_value0.331221 rr_pre_interval343.000000 rr_post_interval338.000000 p_onset166.000000 p_onset_val0.015310 p_peak260.000000 p_peak_val-0.016272 p_end267.000000 p_end_val-0.030802 qrs_onset326.000000 qrs_onset_val0.052773 qrs_end15.000000 qrs_end_val-0.029936 t_peak105.000000 t_peak_val0.235471 t_end107.000000 t_end_val0.215204
 r_peak433513.000000 r_peak_value0.495091 rr_pre_interval338.000000 rr_post_interval325.000000 p_onset216.000000 p_onset_val-0.042648 p_peak253.000000 p_peak_val0.007165 p_end271.000000 p_end_val-0.000530 qrs_onset314.000000 qrs_onset_val0.051275 qrs_end10.000000 qrs_end_val-0.242652 t_peak101.000000 t_peak_val0.259414 t_end157.000000 t_end_val0.007835
 r_peak433838.000000 r_peak_value0.484410 rr_pre_interval325.000000 rr_post_interval659.000000 p_onset357.000000 p_onset_val-0.095515 p_peak431.000000 p_peak_val0.254609 p_end432.000000 p_end_val0.248449 qrs_onset648.000000 qrs_onset_val0.073170 qrs_end12.000000 qrs_end_val-0.087720 t_peak101.000000 t_peak_val0.266474 t_end152.000000 t_end_val-0.000978
 r_peak434497.000000 r_peak_value0.395944 rr_pre_interval659.000000 rr_post_interval339.000000 p_onset227.000000 p_onset_val-0.003917 p_peak260.000000 p_peak_val0.071927 p_end308.000000 p_end_val-0.034827 qrs_onset326.000000 qrs_onset_val0.120313 qrs_end10.000000 qrs_end_val-0.204778 t_peak102.000000 t_peak_val0.203090 t_end159.000000 t_end_val0.020645
 r_peak434836.000000 r_peak_value0.509420 rr_pre_interval339.000000 rr_post_interval428.000000 p_onset322.000000 p_onset_val0.112885 p_peak371.000000 p_peak_val0.241521 p_end407.000000 p_end_val0.217885 qrs_onset414.000000 qrs_onset_val0.150690 qrs_end12.000000 qrs_end_val-0.097273 t_peak110.000000 t_peak_val0.117336 t_end153.000000 t_end_val-0.018339
 r_peak435264.000000 r_peak_value0.308653 rr_pre_interval428.000000 rr_post_interval589.000000 p_onset315.000000 p_onset_val-0.038091 p_peak373.000000 p_peak_val0.169155 p_end421.000000 p_end_val0.050533 qrs_onset577.000000 qrs_onset_val-0.061877 qrs_end8.000000 qrs_end_val0.046176 t_peak263.000000 t_peak_val0.277647 t_end293.000000 t_end_val-0.059110
 r_peak435853.000000 r_peak_value0.350662 rr_pre_interval589.000000 rr_post_interval316.000000 p_onset214.000000 p_onset_val-0.012177 p_peak240.000000 p_peak_val0.052808 p_end282.000000 p_end_val-0.067286 qrs_onset304.000000 qrs_onset_val-0.007225 qrs_end12.000000 qrs_end_val-0.089338 t_peak96.000000 t_peak_val0.184323 t_end143.000000 t_end_val0.049136
 r_peak436169.000000 r_peak_value0.489141 rr_pre_interval316.000000 rr_post_interval325.000000 p_onset195.000000 p_onset_val-0.022147 p_peak253.000000 p_peak_val0.023322 p_end288.000000 p_end_val-0.082695 qrs_onset306.000000 qrs_onset_val-0.039906 qrs_end13.000000 qrs_end_val-0.084573 t_peak98.000000 t_peak_val0.275333 t_end100.000000 t_end_val0.255082
 r_peak436494.000000 r_peak_value0.417069 rr_pre_interval325.000000 rr_post_interval321.000000 p_onset207.000000 p_onset_val-0.053119 p_peak246.000000 p_peak_val0.036301 p_end286.000000 p_end_val-0.125832 qrs_onset308.000000 qrs_onset_val-0.024122 qrs_end9.000000 qrs_end_val-0.116834 t_peak85.000000 t_peak_val0.237524 t_end86.000000 t_end_val0.217398
 r_peak436815.000000 r_peak_value0.397256 rr_pre_interval321.000000 rr_post_interval337.000000 p_onset219.000000 p_onset_val-0.050124 p_peak255.000000 p_peak_val0.017727 p_end260.000000 p_end_val0.014230 qrs_onset324.000000 qrs_onset_val-0.019731 qrs_end11.000000 qrs_end_val-0.111053 t_peak100.000000 t_peak_val0.254417 t_end104.000000 t_end_val0.228195
 r_peak437152.000000 r_peak_value0.469155 rr_pre_interval337.000000 rr_post_interval341.000000 p_onset221.000000 p_onset_val-0.076787 p_peak261.000000 p_peak_val0.038401 p_end278.000000 p_end_val0.020424 qrs_onset328.000000 qrs_onset_val0.074831 qrs_end14.000000 qrs_end_val-0.071114 t_peak110.000000 t_peak_val0.263463 t_end146.000000 t_end_val0.036553
 r_peak437493.000000 r_peak_value0.423873 rr_pre_interval341.000000 rr_post_interval327.000000 p_onset174.000000 p_onset_val-0.016457 p_peak243.000000 p_peak_val0.000833 p_end252.000000 p_end_val-0.029388 qrs_onset315.000000 qrs_onset_val0.044187 qrs_end12.000000 qrs_end_val-0.102444 t_peak104.000000 t_peak_val0.263179 t_end131.000000 t_end_val0.007867
 r_peak437820.000000 r_peak_value0.491726 rr_pre_interval327.000000 rr_post_interval318.000000 p_onset195.000000 p_onset_val-0.052271 p_peak247.000000 p_peak_val0.039310 p_end263.000000 p_end_val-0.045189 qrs_onset307.000000 qrs_onset_val0.078148 qrs_end11.000000 qrs_end_val-0.105076 t_peak95.000000 t_peak_val0.223639 t_end101.000000 t_end_val0.212165
 r_peak438138.000000 r_peak_value0.541329 rr_pre_interval318.000000 rr_post_interval318.000000 p_onset212.000000 p_onset_val-0.049920 p_peak245.000000 p_peak_val0.043732 p_end260.000000 p_end_val-0.000014 qrs_onset300.000000 qrs_onset_val0.021553 qrs_end10.000000 qrs_end_val-0.140694 t_peak95.000000 t_peak_val0.255906 t_end165.000000 t_end_val-0.001129
 r_peak438456.000000 r_peak_value0.440393 rr_pre_interval318.000000 rr_post_interval316.000000 p_onset153.000000 p_onset_val0.015269 p_peak240.000000 p_peak_val-0.015470 p_end243.000000 p_end_val-0.035217 qrs_onset303.000000 qrs_onset_val0.007511 qrs_end13.000000 qrs_end_val-0.049795 t_peak102.000000 t_peak_val0.221885 t_end154.000000 t_end_val0.034124
 r_peak438772.000000 r_peak_value0.486743 rr_pre_interval316.000000 rr_post_interval341.000000 p_onset231.000000 p_onset_val-0.076582 p_peak266.000000 p_peak_val0.007917 p_end281.000000 p_end_val-0.075139 qrs_onset329.000000 qrs_onset_val0.052256 qrs_end9.000000 qrs_end_val-0.198836 t_peak105.000000 t_peak_val0.252744 t_end109.000000 t_end_val0.236176
 r_peak439113.000000 r_peak_value0.493996 rr_pre_interval341.000000 rr_post_interval348.000000 p_onset231.000000 p_onset_val-0.037301 p_peak267.000000 p_peak_val0.079877 p_end285.000000 p_end_val0.031648 qrs_onset335.000000 qrs_onset_val0.053497 qrs_end14.000000 qrs_end_val-0.070471 t_peak104.000000 t_peak_val0.236688 t_end106.000000 t_end_val0.235435
