 r_peak95.000000 r_peak_value2.286257 rr_pre_interval95.000000 rr_post_interval158.000000 p_onset34.000000 p_onset_val-0.667047 p_peak95.000000 p_peak_val0.692728 p_end116.000000 p_end_val0.104844 qrs_onset140.000000 qrs_onset_val-0.093763 qrs_end17.000000 qrs_end_val-0.476955 t_peak92.000000 t_peak_val0.759609 t_end157.000000 t_end_val2.511926
 r_peak300170.000000 r_peak_value2.496631 rr_pre_interval191.000000 rr_post_interval192.000000 p_onset89.000000 p_onset_val0.496643 p_peak147.000000 p_peak_val0.189561 p_end160.000000 p_end_val-0.156551 qrs_onset167.000000 qrs_onset_val-0.178432 qrs_end18.000000 qrs_end_val-0.374310 t_peak88.000000 t_peak_val0.499182 t_end90.000000 t_end_val0.489104
 r_peak300362.000000 r_peak_value2.893026 rr_pre_interval192.000000 rr_post_interval206.000000 p_onset97.000000 p_onset_val0.274464 p_peak161.000000 p_peak_val0.320721 p_end177.000000 p_end_val-0.024952 qrs_onset190.000000 qrs_onset_val-0.047962 qrs_end17.000000 qrs_end_val-0.598482 t_peak98.000000 t_peak_val0.300076 t_end159.000000 t_end_val0.307743
 r_peak300568.000000 r_peak_value2.500659 rr_pre_interval206.000000 rr_post_interval198.000000 p_onset141.000000 p_onset_val0.041364 p_peak177.000000 p_peak_val0.604704 p_end154.000000 p_end_val0.207320 qrs_onset161.000000 qrs_onset_val-0.072288 qrs_end18.000000 qrs_end_val-0.368055 t_peak88.000000 t_peak_val0.608637 t_end89.000000 t_end_val0.588574
 r_peak300766.000000 r_peak_value2.898402 rr_pre_interval198.000000 rr_post_interval199.000000 p_onset102.000000 p_onset_val0.043904 p_peak151.000000 p_peak_val0.242932 p_end171.000000 p_end_val0.007838 qrs_onset180.000000 qrs_onset_val0.000426 qrs_end22.000000 qrs_end_val-0.969793 t_peak104.000000 t_peak_val0.050644 t_end158.000000 t_end_val0.065079
 r_peak300965.000000 r_peak_value2.651037 rr_pre_interval199.000000 rr_post_interval201.000000 p_onset130.000000 p_onset_val-0.100549 p_peak155.000000 p_peak_val0.209263 p_end166.000000 p_end_val-0.125611 qrs_onset173.000000 qrs_onset_val-0.101975 qrs_end19.000000 qrs_end_val-0.328070 t_peak96.000000 t_peak_val0.524341 t_end132.000000 t_end_val-0.102885
 r_peak301166.000000 r_peak_value3.011256 rr_pre_interval201.000000 rr_post_interval208.000000 p_onset99.000000 p_onset_val0.177506 p_peak162.000000 p_peak_val0.327135 p_end163.000000 p_end_val0.325880 qrs_onset190.000000 qrs_onset_val-0.026658 qrs_end18.000000 qrs_end_val-0.495563 t_peak98.000000 t_peak_val0.181488 t_end100.000000 t_end_val0.168494
 r_peak301374.000000 r_peak_value2.627668 rr_pre_interval208.000000 rr_post_interval202.000000 p_onset91.000000 p_onset_val0.617932 p_peak156.000000 p_peak_val0.157696 p_end176.000000 p_end_val-0.208824 qrs_onset185.000000 qrs_onset_val-0.211567 qrs_end20.000000 qrs_end_val-0.413446 t_peak92.000000 t_peak_val0.619798 t_end156.000000 t_end_val0.157696
 r_peak301576.000000 r_peak_value2.579232 rr_pre_interval202.000000 rr_post_interval193.000000 p_onset95.000000 p_onset_val0.439575 p_peak148.000000 p_peak_val0.147665 p_end167.000000 p_end_val-0.150156 qrs_onset179.000000 qrs_onset_val-0.186081 qrs_end15.000000 qrs_end_val-0.545535 t_peak94.000000 t_peak_val0.443776 t_end96.000000 t_end_val0.435265
 r_peak301769.000000 r_peak_value2.635785 rr_pre_interval193.000000 rr_post_interval193.000000 p_onset91.000000 p_onset_val0.476490 p_peak147.000000 p_peak_val0.102587 p_end168.000000 p_end_val-0.164544 qrs_onset175.000000 qrs_onset_val-0.160390 qrs_end15.000000 qrs_end_val-0.415470 t_peak92.000000 t_peak_val0.496694 t_end146.000000 t_end_val0.084092
 r_peak301962.000000 r_peak_value2.680440 rr_pre_interval193.000000 rr_post_interval207.000000 p_onset92.000000 p_onset_val0.526396 p_peak158.000000 p_peak_val0.127178 p_end178.000000 p_end_val-0.187665 qrs_onset185.000000 qrs_onset_val-0.180894 qrs_end19.000000 qrs_end_val-0.308135 t_peak94.000000 t_peak_val0.542916 t_end159.000000 t_end_val0.119577
 r_peak302169.000000 r_peak_value2.513074 rr_pre_interval207.000000 rr_post_interval210.000000 p_onset93.000000 p_onset_val0.493149 p_peak161.000000 p_peak_val0.193902 p_end184.000000 p_end_val-0.178056 qrs_onset191.000000 qrs_onset_val-0.159327 qrs_end18.000000 qrs_end_val-0.448446 t_peak92.000000 t_peak_val0.496629 t_end94.000000 t_end_val0.484763
 r_peak302379.000000 r_peak_value2.624043 rr_pre_interval210.000000 rr_post_interval200.000000 p_onset96.000000 p_onset_val0.455674 p_peak156.000000 p_peak_val0.128541 p_end171.000000 p_end_val-0.152100 qrs_onset182.000000 qrs_onset_val-0.175297 qrs_end19.000000 qrs_end_val-0.449013 t_peak99.000000 t_peak_val0.473856 t_end162.000000 t_end_val-0.075754
 r_peak302579.000000 r_peak_value2.648638 rr_pre_interval200.000000 rr_post_interval196.000000 p_onset91.000000 p_onset_val0.522102 p_peak147.000000 p_peak_val0.080519 p_end168.000000 p_end_val-0.270140 qrs_onset177.000000 qrs_onset_val-0.233635 qrs_end18.000000 qrs_end_val-0.369559 t_peak90.000000 t_peak_val0.526694 t_end91.000000 t_end_val0.522102
 r_peak302775.000000 r_peak_value2.609014 rr_pre_interval196.000000 rr_post_interval198.000000 p_onset90.000000 p_onset_val0.615127 p_peak154.000000 p_peak_val0.107980 p_end169.000000 p_end_val-0.159027 qrs_onset179.000000 qrs_onset_val-0.185390 qrs_end18.000000 qrs_end_val-0.389529 t_peak91.000000 t_peak_val0.620676 t_end154.000000 t_end_val0.107980
 r_peak302973.000000 r_peak_value2.632401 rr_pre_interval198.000000 rr_post_interval201.000000 p_onset89.000000 p_onset_val0.508947 p_peak153.000000 p_peak_val0.133242 p_end162.000000 p_end_val-0.080066 qrs_onset184.000000 qrs_onset_val-0.173841 qrs_end16.000000 qrs_end_val-0.421896 t_peak92.000000 t_peak_val0.522333 t_end146.000000 t_end_val-0.015786
 r_peak303174.000000 r_peak_value2.772977 rr_pre_interval201.000000 rr_post_interval194.000000 p_onset90.000000 p_onset_val0.449106 p_peak148.000000 p_peak_val0.158794 p_end165.000000 p_end_val-0.148151 qrs_onset173.000000 qrs_onset_val-0.172666 qrs_end20.000000 qrs_end_val-0.494391 t_peak88.000000 t_peak_val0.467382 t_end93.000000 t_end_val0.456254
 r_peak303368.000000 r_peak_value2.654340 rr_pre_interval194.000000 rr_post_interval200.000000 p_onset94.000000 p_onset_val0.509137 p_peak154.000000 p_peak_val0.127697 p_end158.000000 p_end_val0.056960 qrs_onset179.000000 qrs_onset_val-0.168400 qrs_end20.000000 qrs_end_val-0.431899 t_peak95.000000 t_peak_val0.510500 t_end158.000000 t_end_val0.056960
 r_peak303568.000000 r_peak_value3.068606 rr_pre_interval200.000000 rr_post_interval198.000000 p_onset90.000000 p_onset_val0.404484 p_peak147.000000 p_peak_val0.142666 p_end155.000000 p_end_val0.030049 qrs_onset180.000000 qrs_onset_val-0.102351 qrs_end17.000000 qrs_end_val-0.459514 t_peak89.000000 t_peak_val0.408386 t_end92.000000 t_end_val0.381318
 r_peak303766.000000 r_peak_value2.574499 rr_pre_interval198.000000 rr_post_interval207.000000 p_onset141.000000 p_onset_val-0.108431 p_peak162.000000 p_peak_val0.199375 p_end163.000000 p_end_val0.194610 qrs_onset186.000000 qrs_onset_val-0.169216 qrs_end19.000000 qrs_end_val-0.424153 t_peak97.000000 t_peak_val0.569751 t_end141.000000 t_end_val-0.108431
 r_peak303973.000000 r_peak_value2.580533 rr_pre_interval207.000000 rr_post_interval200.000000 p_onset97.000000 p_onset_val0.457792 p_peak153.000000 p_peak_val0.166286 p_end174.000000 p_end_val-0.167256 qrs_onset180.000000 qrs_onset_val-0.185908 qrs_end18.000000 qrs_end_val-0.447822 t_peak97.000000 t_peak_val0.457792 t_end152.000000 t_end_val0.161866
 r_peak304173.000000 r_peak_value2.695800 rr_pre_interval200.000000 rr_post_interval196.000000 p_onset94.000000 p_onset_val0.452116 p_peak152.000000 p_peak_val0.129906 p_end155.000000 p_end_val0.041489 qrs_onset162.000000 qrs_onset_val-0.186254 qrs_end24.000000 qrs_end_val-0.573746 t_peak96.000000 t_peak_val0.466520 t_end155.000000 t_end_val0.041489
 r_peak304369.000000 r_peak_value3.219828 rr_pre_interval196.000000 rr_post_interval201.000000 p_onset99.000000 p_onset_val0.165456 p_peak154.000000 p_peak_val0.199986 p_end171.000000 p_end_val-0.050359 qrs_onset182.000000 qrs_onset_val-0.048290 qrs_end22.000000 qrs_end_val-0.698932 t_peak99.000000 t_peak_val0.165456 t_end154.000000 t_end_val0.199986
 r_peak304570.000000 r_peak_value2.749045 rr_pre_interval201.000000 rr_post_interval200.000000 p_onset131.000000 p_onset_val-0.102807 p_peak154.000000 p_peak_val0.153336 p_end170.000000 p_end_val-0.163937 qrs_onset179.000000 qrs_onset_val-0.153247 qrs_end20.000000 qrs_end_val-0.403620 t_peak91.000000 t_peak_val0.609294 t_end137.000000 t_end_val-0.125676
 r_peak304770.000000 r_peak_value2.690296 rr_pre_interval200.000000 rr_post_interval196.000000 p_onset94.000000 p_onset_val0.477790 p_peak147.000000 p_peak_val0.178479 p_end169.000000 p_end_val-0.157542 qrs_onset176.000000 qrs_onset_val-0.192026 qrs_end17.000000 qrs_end_val-0.423546 t_peak93.000000 t_peak_val0.491991 t_end128.000000 t_end_val-0.070235
 r_peak304966.000000 r_peak_value2.545484 rr_pre_interval196.000000 rr_post_interval200.000000 p_onset93.000000 p_onset_val0.531240 p_peak151.000000 p_peak_val0.079029 p_end153.000000 p_end_val0.072900 qrs_onset182.000000 qrs_onset_val-0.243087 qrs_end19.000000 qrs_end_val-0.435001 t_peak92.000000 t_peak_val0.540989 t_end93.000000 t_end_val0.531240
 r_peak305166.000000 r_peak_value2.492979 rr_pre_interval200.000000 rr_post_interval210.000000 p_onset90.000000 p_onset_val0.651676 p_peak160.000000 p_peak_val0.164154 p_end167.000000 p_end_val0.055800 qrs_onset192.000000 qrs_onset_val-0.196332 qrs_end18.000000 qrs_end_val-0.394451 t_peak91.000000 t_peak_val0.662742 t_end161.000000 t_end_val0.151286
 r_peak305376.000000 r_peak_value2.299279 rr_pre_interval210.000000 rr_post_interval151.000000 p_onset37.000000 p_onset_val-0.629122 p_peak91.000000 p_peak_val0.644846 p_end125.000000 p_end_val-0.199216 qrs_onset133.000000 qrs_onset_val-0.180156 qrs_end16.000000 qrs_end_val-0.680627 t_peak88.000000 t_peak_val0.677948 t_end89.000000 t_end_val0.671758
 r_peak305527.000000 r_peak_value2.740896 rr_pre_interval151.000000 rr_post_interval242.000000 p_onset170.000000 p_onset_val0.026457 p_peak191.000000 p_peak_val0.185595 p_end212.000000 p_end_val-0.215314 qrs_onset222.000000 qrs_onset_val-0.216364 qrs_end19.000000 qrs_end_val-0.312336 t_peak81.000000 t_peak_val0.320282 t_end84.000000 t_end_val0.297648
 r_peak305769.000000 r_peak_value2.575485 rr_pre_interval242.000000 rr_post_interval184.000000 p_onset26.000000 p_onset_val-0.616740 p_peak111.000000 p_peak_val0.314781 p_end139.000000 p_end_val0.006852 qrs_onset157.000000 qrs_onset_val0.039639 qrs_end17.000000 qrs_end_val-0.386537 t_peak103.000000 t_peak_val0.517415 t_end139.000000 t_end_val0.006852
 r_peak305953.000000 r_peak_value2.850439 rr_pre_interval184.000000 rr_post_interval213.000000 p_onset105.000000 p_onset_val0.052631 p_peak169.000000 p_peak_val0.351159 p_end177.000000 p_end_val0.023305 qrs_onset192.000000 qrs_onset_val0.019010 qrs_end31.000000 qrs_end_val-0.887743 t_peak107.000000 t_peak_val0.064809 t_end169.000000 t_end_val0.351159
 r_peak306166.000000 r_peak_value2.633226 rr_pre_interval213.000000 rr_post_interval202.000000 p_onset90.000000 p_onset_val0.638507 p_peak155.000000 p_peak_val0.210563 p_end174.000000 p_end_val-0.214389 qrs_onset186.000000 qrs_onset_val-0.205173 qrs_end19.000000 qrs_end_val-0.406351 t_peak94.000000 t_peak_val0.650515 t_end155.000000 t_end_val0.210563
 r_peak306368.000000 r_peak_value2.383998 rr_pre_interval202.000000 rr_post_interval196.000000 p_onset97.000000 p_onset_val0.513967 p_peak150.000000 p_peak_val0.175501 p_end156.000000 p_end_val0.089970 qrs_onset178.000000 qrs_onset_val-0.177381 qrs_end19.000000 qrs_end_val-0.509514 t_peak98.000000 t_peak_val0.535033 t_end156.000000 t_end_val0.089970
 r_peak306564.000000 r_peak_value2.525959 rr_pre_interval196.000000 rr_post_interval202.000000 p_onset91.000000 p_onset_val0.572902 p_peak153.000000 p_peak_val0.110129 p_end177.000000 p_end_val-0.296863 qrs_onset184.000000 qrs_onset_val-0.325702 qrs_end17.000000 qrs_end_val-0.385030 t_peak91.000000 t_peak_val0.572902 t_end153.000000 t_end_val0.110129
 r_peak306766.000000 r_peak_value2.312856 rr_pre_interval202.000000 rr_post_interval202.000000 p_onset92.000000 p_onset_val0.686961 p_peak155.000000 p_peak_val0.221302 p_end172.000000 p_end_val-0.172663 qrs_onset181.000000 qrs_onset_val-0.162021 qrs_end18.000000 qrs_end_val-0.529826 t_peak94.000000 t_peak_val0.708810 t_end155.000000 t_end_val0.221302
 r_peak306968.000000 r_peak_value2.394374 rr_pre_interval202.000000 rr_post_interval210.000000 p_onset94.000000 p_onset_val0.515568 p_peak161.000000 p_peak_val0.199578 p_end179.000000 p_end_val-0.158760 qrs_onset191.000000 qrs_onset_val-0.142601 qrs_end23.000000 qrs_end_val-0.561393 t_peak97.000000 t_peak_val0.551649 t_end166.000000 t_end_val0.112338
 r_peak307178.000000 r_peak_value2.388857 rr_pre_interval210.000000 rr_post_interval196.000000 p_onset92.000000 p_onset_val0.529371 p_peak149.000000 p_peak_val0.202083 p_end165.000000 p_end_val-0.153562 qrs_onset176.000000 qrs_onset_val-0.156586 qrs_end17.000000 qrs_end_val-0.464137 t_peak92.000000 t_peak_val0.529371 t_end150.000000 t_end_val0.196079
 r_peak307374.000000 r_peak_value2.476866 rr_pre_interval196.000000 rr_post_interval198.000000 p_onset93.000000 p_onset_val0.510437 p_peak119.000000 p_peak_val0.084577 p_end149.000000 p_end_val0.081644 qrs_onset180.000000 qrs_onset_val-0.306176 qrs_end18.000000 qrs_end_val-0.431051 t_peak95.000000 t_peak_val0.530155 t_end149.000000 t_end_val0.081644
 r_peak307572.000000 r_peak_value2.405328 rr_pre_interval198.000000 rr_post_interval198.000000 p_onset88.000000 p_onset_val0.719684 p_peak152.000000 p_peak_val0.182036 p_end174.000000 p_end_val-0.148826 qrs_onset181.000000 qrs_onset_val-0.185674 qrs_end19.000000 qrs_end_val-0.460129 t_peak84.000000 t_peak_val0.750797 t_end88.000000 t_end_val0.719684
 r_peak307770.000000 r_peak_value2.323166 rr_pre_interval198.000000 rr_post_interval200.000000 p_onset134.000000 p_onset_val-0.067836 p_peak151.000000 p_peak_val0.197634 p_end152.000000 p_end_val0.192555 qrs_onset181.000000 qrs_onset_val-0.145940 qrs_end19.000000 qrs_end_val-0.498999 t_peak87.000000 t_peak_val0.561220 t_end90.000000 t_end_val0.542332
 r_peak307970.000000 r_peak_value2.465269 rr_pre_interval200.000000 rr_post_interval201.000000 p_onset95.000000 p_onset_val0.465927 p_peak151.000000 p_peak_val0.132947 p_end169.000000 p_end_val-0.234122 qrs_onset180.000000 qrs_onset_val-0.228901 qrs_end18.000000 qrs_end_val-0.404809 t_peak97.000000 t_peak_val0.479470 t_end155.000000 t_end_val0.067884
 r_peak308171.000000 r_peak_value2.495816 rr_pre_interval201.000000 rr_post_interval204.000000 p_onset122.000000 p_onset_val0.057068 p_peak183.000000 p_peak_val0.918198 p_end179.000000 p_end_val0.163559 qrs_onset186.000000 qrs_onset_val1.638340 qrs_end22.000000 qrs_end_val-0.540047 t_peak98.000000 t_peak_val0.446410 t_end159.000000 t_end_val0.194672
 r_peak308375.000000 r_peak_value2.803496 rr_pre_interval204.000000 rr_post_interval202.000000 p_onset132.000000 p_onset_val-0.111347 p_peak156.000000 p_peak_val0.333748 p_end169.000000 p_end_val0.031225 qrs_onset178.000000 qrs_onset_val0.056554 qrs_end24.000000 qrs_end_val-0.897021 t_peak99.000000 t_peak_val0.043683 t_end132.000000 t_end_val-0.111347
 r_peak308577.000000 r_peak_value2.612746 rr_pre_interval202.000000 rr_post_interval185.000000 p_onset31.000000 p_onset_val-0.670201 p_peak111.000000 p_peak_val0.340876 p_end141.000000 p_end_val-0.077227 qrs_onset160.000000 qrs_onset_val0.209530 qrs_end19.000000 qrs_end_val-0.400531 t_peak95.000000 t_peak_val0.664968 t_end141.000000 t_end_val-0.077227
 r_peak308762.000000 r_peak_value2.957509 rr_pre_interval185.000000 rr_post_interval208.000000 p_onset101.000000 p_onset_val0.032322 p_peak163.000000 p_peak_val0.244530 p_end178.000000 p_end_val0.001176 qrs_onset185.000000 qrs_onset_val-0.001990 qrs_end33.000000 qrs_end_val-1.125828 t_peak20.000000 t_peak_val0.113308 t_end103.000000 t_end_val0.025362
 r_peak308970.000000 r_peak_value2.637822 rr_pre_interval208.000000 rr_post_interval186.000000 p_onset-2.000000 p_onset_val2.338794 p_peak112.000000 p_peak_val0.417287 p_end151.000000 p_end_val0.349108 qrs_onset161.000000 qrs_onset_val0.040081 qrs_end19.000000 qrs_end_val-0.445846 t_peak98.000000 t_peak_val0.651330 t_end151.000000 t_end_val0.349108
 r_peak309156.000000 r_peak_value2.909062 rr_pre_interval186.000000 rr_post_interval218.000000 p_onset110.000000 p_onset_val0.000529 p_peak169.000000 p_peak_val0.405078 p_end186.000000 p_end_val0.087398 qrs_onset198.000000 qrs_onset_val0.042697 qrs_end16.000000 qrs_end_val1.618357 t_peak20.000000 t_peak_val0.205348 t_end110.000000 t_end_val0.000529
 r_peak309374.000000 r_peak_value2.584953 rr_pre_interval218.000000 rr_post_interval194.000000 p_onset89.000000 p_onset_val0.602881 p_peak149.000000 p_peak_val0.189105 p_end168.000000 p_end_val-0.139028 qrs_onset180.000000 qrs_onset_val-0.124576 qrs_end22.000000 qrs_end_val-0.439075 t_peak93.000000 t_peak_val0.616110 t_end147.000000 t_end_val0.150813
 r_peak309568.000000 r_peak_value2.440691 rr_pre_interval194.000000 rr_post_interval206.000000 p_onset92.000000 p_onset_val0.509185 p_peak159.000000 p_peak_val0.047635 p_end175.000000 p_end_val-0.255751 qrs_onset182.000000 qrs_onset_val-0.294623 qrs_end17.000000 qrs_end_val-0.415391 t_peak93.000000 t_peak_val0.510956 t_end155.000000 t_end_val0.029845
 r_peak309774.000000 r_peak_value2.496835 rr_pre_interval206.000000 rr_post_interval196.000000 p_onset92.000000 p_onset_val0.584156 p_peak147.000000 p_peak_val0.122118 p_end170.000000 p_end_val-0.252224 qrs_onset178.000000 qrs_onset_val-0.278400 qrs_end21.000000 qrs_end_val-0.552302 t_peak93.000000 t_peak_val0.593780 t_end153.000000 t_end_val-0.105703
 r_peak309970.000000 r_peak_value2.473073 rr_pre_interval196.000000 rr_post_interval207.000000 p_onset91.000000 p_onset_val0.606849 p_peak159.000000 p_peak_val0.151739 p_end180.000000 p_end_val-0.189375 qrs_onset188.000000 qrs_onset_val-0.179031 qrs_end18.000000 qrs_end_val-0.437805 t_peak97.000000 t_peak_val0.651660 t_end165.000000 t_end_val0.037224
 r_peak310177.000000 r_peak_value2.368683 rr_pre_interval207.000000 rr_post_interval199.000000 p_onset128.000000 p_onset_val-0.088353 p_peak152.000000 p_peak_val0.190753 p_end153.000000 p_end_val0.176819 qrs_onset178.000000 qrs_onset_val-0.130862 qrs_end20.000000 qrs_end_val-0.516017 t_peak88.000000 t_peak_val0.600739 t_end90.000000 t_end_val0.583294
 r_peak310376.000000 r_peak_value2.470893 rr_pre_interval199.000000 rr_post_interval197.000000 p_onset90.000000 p_onset_val0.478901 p_peak148.000000 p_peak_val0.150597 p_end154.000000 p_end_val0.024029 qrs_onset177.000000 qrs_onset_val-0.197789 qrs_end20.000000 qrs_end_val-0.579312 t_peak89.000000 t_peak_val0.492694 t_end92.000000 t_end_val0.471112
 r_peak310573.000000 r_peak_value2.441035 rr_pre_interval197.000000 rr_post_interval192.000000 p_onset89.000000 p_onset_val0.571336 p_peak116.000000 p_peak_val0.131271 p_end147.000000 p_end_val0.124374 qrs_onset174.000000 qrs_onset_val-0.204401 qrs_end23.000000 qrs_end_val-0.559542 t_peak91.000000 t_peak_val0.602637 t_end147.000000 t_end_val0.124374
 r_peak310765.000000 r_peak_value2.495457 rr_pre_interval192.000000 rr_post_interval202.000000 p_onset94.000000 p_onset_val0.586286 p_peak154.000000 p_peak_val0.193841 p_end159.000000 p_end_val0.097290 qrs_onset182.000000 qrs_onset_val-0.157586 qrs_end21.000000 qrs_end_val-0.494607 t_peak94.000000 t_peak_val0.586286 t_end155.000000 t_end_val0.189641
 r_peak310967.000000 r_peak_value2.365798 rr_pre_interval202.000000 rr_post_interval212.000000 p_onset95.000000 p_onset_val0.508151 p_peak166.000000 p_peak_val0.236332 p_end181.000000 p_end_val-0.135001 qrs_onset187.000000 qrs_onset_val-0.273277 qrs_end21.000000 qrs_end_val-0.446788 t_peak92.000000 t_peak_val0.519906 t_end95.000000 t_end_val0.508151
 r_peak311179.000000 r_peak_value2.969607 rr_pre_interval212.000000 rr_post_interval206.000000 p_onset103.000000 p_onset_val0.217443 p_peak160.000000 p_peak_val0.259373 p_end178.000000 p_end_val-0.083857 qrs_onset187.000000 qrs_onset_val-0.088339 qrs_end17.000000 qrs_end_val-0.511067 t_peak101.000000 t_peak_val0.255359 t_end103.000000 t_end_val0.217443
 r_peak311385.000000 r_peak_value2.531755 rr_pre_interval206.000000 rr_post_interval187.000000 p_onset90.000000 p_onset_val0.490081 p_peak147.000000 p_peak_val0.261616 p_end140.000000 p_end_val0.113920 qrs_onset147.000000 qrs_onset_val0.261616 qrs_end17.000000 qrs_end_val-0.374090 t_peak89.000000 t_peak_val0.496868 t_end92.000000 t_end_val0.481397
 r_peak311572.000000 r_peak_value2.744357 rr_pre_interval187.000000 rr_post_interval212.000000 p_onset113.000000 p_onset_val0.047587 p_peak166.000000 p_peak_val0.326631 p_end185.000000 p_end_val0.041928 qrs_onset195.000000 qrs_onset_val0.021598 qrs_end24.000000 qrs_end_val-0.795723 t_peak20.000000 t_peak_val0.478415 t_end107.000000 t_end_val0.023260
 r_peak311784.000000 r_peak_value2.541865 rr_pre_interval212.000000 rr_post_interval200.000000 p_onset89.000000 p_onset_val0.574683 p_peak153.000000 p_peak_val0.227756 p_end154.000000 p_end_val0.219277 qrs_onset178.000000 qrs_onset_val-0.029079 qrs_end16.000000 qrs_end_val-0.447854 t_peak88.000000 t_peak_val0.576125 t_end108.000000 t_end_val0.190985
 r_peak311984.000000 r_peak_value2.854823 rr_pre_interval200.000000 rr_post_interval194.000000 p_onset99.000000 p_onset_val0.190467 p_peak148.000000 p_peak_val0.220971 p_end167.000000 p_end_val-0.046237 qrs_onset178.000000 qrs_onset_val-0.034059 qrs_end13.000000 qrs_end_val-0.693124 t_peak100.000000 t_peak_val0.200232 t_end148.000000 t_end_val0.220971
 r_peak312178.000000 r_peak_value2.503700 rr_pre_interval194.000000 rr_post_interval201.000000 p_onset89.000000 p_onset_val0.725695 p_peak154.000000 p_peak_val0.227307 p_end169.000000 p_end_val-0.136220 qrs_onset180.000000 qrs_onset_val-0.113807 qrs_end16.000000 qrs_end_val-0.301189 t_peak90.000000 t_peak_val0.731086 t_end154.000000 t_end_val0.227307
 r_peak312379.000000 r_peak_value2.246474 rr_pre_interval201.000000 rr_post_interval199.000000 p_onset85.000000 p_onset_val0.518967 p_peak149.000000 p_peak_val0.102133 p_end155.000000 p_end_val0.074656 qrs_onset178.000000 qrs_onset_val-0.226112 qrs_end20.000000 qrs_end_val-0.487917 t_peak90.000000 t_peak_val0.552336 t_end155.000000 t_end_val0.074656
 r_peak312578.000000 r_peak_value2.379405 rr_pre_interval199.000000 rr_post_interval202.000000 p_onset93.000000 p_onset_val0.559293 p_peak155.000000 p_peak_val0.213248 p_end173.000000 p_end_val-0.177722 qrs_onset182.000000 qrs_onset_val-0.187032 qrs_end20.000000 qrs_end_val-0.519280 t_peak92.000000 t_peak_val0.573556 t_end93.000000 t_end_val0.559293
 r_peak312780.000000 r_peak_value2.261259 rr_pre_interval202.000000 rr_post_interval198.000000 p_onset89.000000 p_onset_val0.555110 p_peak149.000000 p_peak_val0.114027 p_end170.000000 p_end_val-0.246897 qrs_onset179.000000 qrs_onset_val-0.240173 qrs_end18.000000 qrs_end_val-0.488270 t_peak92.000000 t_peak_val0.566051 t_end149.000000 t_end_val0.114027
 r_peak312978.000000 r_peak_value2.260957 rr_pre_interval198.000000 rr_post_interval201.000000 p_onset91.000000 p_onset_val0.673122 p_peak157.000000 p_peak_val0.158876 p_end158.000000 p_end_val0.155287 qrs_onset182.000000 qrs_onset_val-0.184887 qrs_end18.000000 qrs_end_val-0.382177 t_peak93.000000 t_peak_val0.685333 t_end158.000000 t_end_val0.155287
 r_peak313179.000000 r_peak_value2.276898 rr_pre_interval201.000000 rr_post_interval197.000000 p_onset90.000000 p_onset_val0.526019 p_peak150.000000 p_peak_val0.154063 p_end151.000000 p_end_val0.147997 qrs_onset177.000000 qrs_onset_val-0.159856 qrs_end17.000000 qrs_end_val-0.517978 t_peak92.000000 t_peak_val0.548794 t_end147.000000 t_end_val0.092824
 r_peak313376.000000 r_peak_value2.254531 rr_pre_interval197.000000 rr_post_interval196.000000 p_onset93.000000 p_onset_val0.563872 p_peak149.000000 p_peak_val0.218167 p_end168.000000 p_end_val-0.172319 qrs_onset178.000000 qrs_onset_val-0.193196 qrs_end20.000000 qrs_end_val-0.487634 t_peak91.000000 t_peak_val0.582226 t_end95.000000 t_end_val0.550157
 r_peak313572.000000 r_peak_value2.385393 rr_pre_interval196.000000 rr_post_interval192.000000 p_onset88.000000 p_onset_val0.547901 p_peak145.000000 p_peak_val0.183575 p_end165.000000 p_end_val-0.161144 qrs_onset176.000000 qrs_onset_val-0.151098 qrs_end15.000000 qrs_end_val-0.456332 t_peak86.000000 t_peak_val0.562070 t_end92.000000 t_end_val0.543011
 r_peak313764.000000 r_peak_value2.220014 rr_pre_interval192.000000 rr_post_interval203.000000 p_onset90.000000 p_onset_val0.655392 p_peak154.000000 p_peak_val0.176144 p_end155.000000 p_end_val0.173996 qrs_onset181.000000 qrs_onset_val-0.174780 qrs_end16.000000 qrs_end_val-0.390095 t_peak88.000000 t_peak_val0.661630 t_end93.000000 t_end_val0.654592
 r_peak313967.000000 r_peak_value2.335249 rr_pre_interval203.000000 rr_post_interval208.000000 p_onset96.000000 p_onset_val0.528556 p_peak156.000000 p_peak_val0.166286 p_end168.000000 p_end_val-0.093354 qrs_onset187.000000 qrs_onset_val-0.192306 qrs_end25.000000 qrs_end_val-0.553466 t_peak95.000000 t_peak_val0.531017 t_end134.000000 t_end_val-0.092210
 r_peak314175.000000 r_peak_value2.566550 rr_pre_interval208.000000 rr_post_interval201.000000 p_onset93.000000 p_onset_val0.335717 p_peak156.000000 p_peak_val0.076502 p_end173.000000 p_end_val-0.216773 qrs_onset181.000000 qrs_onset_val-0.202713 qrs_end21.000000 qrs_end_val-0.543513 t_peak94.000000 t_peak_val0.341862 t_end148.000000 t_end_val-0.031538
 r_peak314376.000000 r_peak_value2.747943 rr_pre_interval201.000000 rr_post_interval198.000000 p_onset91.000000 p_onset_val0.473903 p_peak147.000000 p_peak_val0.159658 p_end150.000000 p_end_val0.156398 qrs_onset177.000000 qrs_onset_val-0.181958 qrs_end18.000000 qrs_end_val-0.420661 t_peak94.000000 t_peak_val0.487791 t_end150.000000 t_end_val0.156398
