 r_peak289.000000 r_peak_value0.446337 rr_pre_interval289.000000 rr_post_interval203.000000 p_onset67.000000 p_onset_val-0.020044 p_peak137.000000 p_peak_val-0.120848 p_end164.000000 p_end_val-0.228481 qrs_onset190.000000 qrs_onset_val-0.171727 qrs_end17.000000 qrs_end_val0.681039 t_peak29.000000 t_peak_val0.681148 t_end68.000000 t_end_val-0.020671
 r_peak276229.000000 r_peak_value1.274657 rr_pre_interval303.000000 rr_post_interval285.000000 p_onset29.000000 p_onset_val-1.909842 p_peak176.000000 p_peak_val0.008229 p_end236.000000 p_end_val-0.403885 qrs_onset275.000000 qrs_onset_val-0.278714 qrs_end11.000000 qrs_end_val0.165834 t_peak117.000000 t_peak_val1.049607 t_end236.000000 t_end_val-0.403885
 r_peak276514.000000 r_peak_value1.085800 rr_pre_interval285.000000 rr_post_interval288.000000 p_onset152.000000 p_onset_val0.095422 p_peak173.000000 p_peak_val0.176253 p_end224.000000 p_end_val-0.110768 qrs_onset276.000000 qrs_onset_val-0.155768 qrs_end12.000000 qrs_end_val-0.073024 t_peak112.000000 t_peak_val1.091737 t_end156.000000 t_end_val0.142913
 r_peak276802.000000 r_peak_value1.140846 rr_pre_interval288.000000 rr_post_interval297.000000 p_onset163.000000 p_onset_val-0.091707 p_peak185.000000 p_peak_val-0.010752 p_end194.000000 p_end_val-0.076504 qrs_onset286.000000 qrs_onset_val-0.180062 qrs_end14.000000 qrs_end_val-0.185689 t_peak119.000000 t_peak_val0.879159 t_end166.000000 t_end_val-0.074371
 r_peak277099.000000 r_peak_value1.243905 rr_pre_interval297.000000 rr_post_interval302.000000 p_onset32.000000 p_onset_val-1.862053 p_peak182.000000 p_peak_val0.020630 p_end238.000000 p_end_val-0.202367 qrs_onset289.000000 qrs_onset_val-0.169372 qrs_end12.000000 qrs_end_val0.171649 t_peak127.000000 t_peak_val0.998939 t_end172.000000 t_end_val-0.026392
 r_peak277401.000000 r_peak_value1.366100 rr_pre_interval302.000000 rr_post_interval270.000000 p_onset215.000000 p_onset_val-0.073431 p_peak249.000000 p_peak_val0.822148 p_end236.000000 p_end_val0.019923 qrs_onset243.000000 qrs_onset_val0.379265 qrs_end8.000000 qrs_end_val0.587981 t_peak137.000000 t_peak_val0.894861 t_end202.000000 t_end_val-0.122286
 r_peak277671.000000 r_peak_value2.295173 rr_pre_interval270.000000 rr_post_interval325.000000 p_onset94.000000 p_onset_val-1.464185 p_peak215.000000 p_peak_val0.461143 p_end250.000000 p_end_val0.240344 qrs_onset313.000000 qrs_onset_val-0.043996 qrs_end10.000000 qrs_end_val0.275345 t_peak192.000000 t_peak_val0.421818 t_end250.000000 t_end_val0.240344
 r_peak277996.000000 r_peak_value1.492885 rr_pre_interval325.000000 rr_post_interval295.000000 p_onset29.000000 p_onset_val-1.583008 p_peak179.000000 p_peak_val0.062276 p_end227.000000 p_end_val-0.220781 qrs_onset285.000000 qrs_onset_val-0.176095 qrs_end8.000000 qrs_end_val0.411114 t_peak119.000000 t_peak_val0.923575 t_end167.000000 t_end_val0.083827
 r_peak278291.000000 r_peak_value1.463120 rr_pre_interval295.000000 rr_post_interval291.000000 p_onset158.000000 p_onset_val-0.045506 p_peak178.000000 p_peak_val0.026626 p_end220.000000 p_end_val-0.191805 qrs_onset280.000000 qrs_onset_val-0.189966 qrs_end13.000000 qrs_end_val-0.109560 t_peak123.000000 t_peak_val1.010845 t_end160.000000 t_end_val-0.025851
 r_peak278582.000000 r_peak_value1.491477 rr_pre_interval291.000000 rr_post_interval288.000000 p_onset157.000000 p_onset_val-0.042353 p_peak182.000000 p_peak_val0.035124 p_end237.000000 p_end_val-0.218543 qrs_onset277.000000 qrs_onset_val-0.143904 qrs_end14.000000 qrs_end_val-0.155014 t_peak120.000000 t_peak_val1.018684 t_end159.000000 t_end_val-0.074093
 r_peak278870.000000 r_peak_value1.485988 rr_pre_interval288.000000 rr_post_interval307.000000 p_onset170.000000 p_onset_val-0.075475 p_peak193.000000 p_peak_val-0.051792 p_end218.000000 p_end_val-0.160051 qrs_onset295.000000 qrs_onset_val-0.205565 qrs_end10.000000 qrs_end_val0.362414 t_peak127.000000 t_peak_val0.940154 t_end170.000000 t_end_val-0.075475
 r_peak279177.000000 r_peak_value1.440985 rr_pre_interval307.000000 rr_post_interval314.000000 p_onset32.000000 p_onset_val-1.681536 p_peak192.000000 p_peak_val-0.031565 p_end230.000000 p_end_val-0.193871 qrs_onset295.000000 qrs_onset_val-0.165329 qrs_end14.000000 qrs_end_val-0.115268 t_peak125.000000 t_peak_val1.059533 t_end185.000000 t_end_val-0.046941
 r_peak279491.000000 r_peak_value1.521959 rr_pre_interval314.000000 rr_post_interval870.000000 p_onset536.000000 p_onset_val-0.026850 p_peak562.000000 p_peak_val1.660956 p_end590.000000 p_end_val-1.147416 qrs_onset855.000000 qrs_onset_val-0.144638 qrs_end43.000000 qrs_end_val-1.194201 t_peak243.000000 t_peak_val2.598198 t_end266.000000 t_end_val-0.468760
 r_peak280361.000000 r_peak_value1.538043 rr_pre_interval870.000000 rr_post_interval293.000000 p_onset159.000000 p_onset_val-0.071173 p_peak180.000000 p_peak_val-0.003868 p_end226.000000 p_end_val-0.243257 qrs_onset279.000000 qrs_onset_val-0.208699 qrs_end12.000000 qrs_end_val0.025815 t_peak120.000000 t_peak_val1.177258 t_end163.000000 t_end_val-0.053320
 r_peak280654.000000 r_peak_value1.580643 rr_pre_interval293.000000 rr_post_interval289.000000 p_onset155.000000 p_onset_val-0.071993 p_peak179.000000 p_peak_val-0.020157 p_end211.000000 p_end_val-0.273276 qrs_onset272.000000 qrs_onset_val-0.236285 qrs_end11.000000 qrs_end_val0.315392 t_peak118.000000 t_peak_val1.040485 t_end157.000000 t_end_val-0.116037
 r_peak280943.000000 r_peak_value1.716739 rr_pre_interval289.000000 rr_post_interval299.000000 p_onset167.000000 p_onset_val-0.058750 p_peak189.000000 p_peak_val-0.000645 p_end221.000000 p_end_val-0.195735 qrs_onset288.000000 qrs_onset_val-0.191831 qrs_end20.000000 qrs_end_val-0.759734 t_peak130.000000 t_peak_val0.963822 t_end168.000000 t_end_val-0.063624
 r_peak281242.000000 r_peak_value1.633152 rr_pre_interval299.000000 rr_post_interval313.000000 p_onset250.000000 p_onset_val-0.243104 p_peak292.000000 p_peak_val-0.014359 p_end284.000000 p_end_val-0.075973 qrs_onset291.000000 qrs_onset_val-0.032650 qrs_end15.000000 qrs_end_val-0.064308 t_peak131.000000 t_peak_val0.842065 t_end219.000000 t_end_val-0.344592
 r_peak281555.000000 r_peak_value2.304828 rr_pre_interval313.000000 rr_post_interval304.000000 p_onset208.000000 p_onset_val0.133730 p_peak232.000000 p_peak_val0.149264 p_end269.000000 p_end_val0.007791 qrs_onset291.000000 qrs_onset_val-0.027195 qrs_end18.000000 qrs_end_val0.269829 t_peak20.000000 t_peak_val0.249907 t_end36.000000 t_end_val-0.026596
 r_peak281859.000000 r_peak_value1.654953 rr_pre_interval304.000000 rr_post_interval324.000000 p_onset196.000000 p_onset_val-0.109810 p_peak240.000000 p_peak_val-0.030863 p_end264.000000 p_end_val-0.103747 qrs_onset311.000000 qrs_onset_val-0.124154 qrs_end15.000000 qrs_end_val-0.003637 t_peak132.000000 t_peak_val0.618639 t_end196.000000 t_end_val-0.109810
 r_peak282183.000000 r_peak_value1.509906 rr_pre_interval324.000000 rr_post_interval306.000000 p_onset33.000000 p_onset_val-1.515374 p_peak187.000000 p_peak_val-0.017526 p_end221.000000 p_end_val-0.167493 qrs_onset295.000000 qrs_onset_val-0.243918 qrs_end11.000000 qrs_end_val0.277508 t_peak131.000000 t_peak_val0.994579 t_end184.000000 t_end_val-0.018027
 r_peak282489.000000 r_peak_value1.396379 rr_pre_interval306.000000 rr_post_interval247.000000 p_onset206.000000 p_onset_val0.061645 p_peak226.000000 p_peak_val0.733823 p_end211.000000 p_end_val0.070485 qrs_onset218.000000 qrs_onset_val0.171033 qrs_end10.000000 qrs_end_val0.244435 t_peak126.000000 t_peak_val0.954530 t_end167.000000 t_end_val0.088809
 r_peak282736.000000 r_peak_value2.421174 rr_pre_interval247.000000 rr_post_interval295.000000 p_onset81.000000 p_onset_val-1.540962 p_peak184.000000 p_peak_val0.420074 p_end263.000000 p_end_val-0.271680 qrs_onset282.000000 qrs_onset_val-0.306695 qrs_end10.000000 qrs_end_val0.144434 t_peak172.000000 t_peak_val0.364243 t_end263.000000 t_end_val-0.271680
 r_peak283031.000000 r_peak_value1.271894 rr_pre_interval295.000000 rr_post_interval296.000000 p_onset163.000000 p_onset_val0.125972 p_peak185.000000 p_peak_val0.179609 p_end217.000000 p_end_val-0.233448 qrs_onset277.000000 qrs_onset_val-0.460548 qrs_end11.000000 qrs_end_val-0.160065 t_peak109.000000 t_peak_val1.421083 t_end165.000000 t_end_val0.072383
 r_peak283327.000000 r_peak_value1.235910 rr_pre_interval296.000000 rr_post_interval291.000000 p_onset32.000000 p_onset_val-2.135863 p_peak175.000000 p_peak_val0.225536 p_end222.000000 p_end_val-0.288589 qrs_onset278.000000 qrs_onset_val-0.209988 qrs_end21.000000 qrs_end_val-1.138825 t_peak127.000000 t_peak_val1.118073 t_end166.000000 t_end_val0.011993
 r_peak283618.000000 r_peak_value1.234322 rr_pre_interval291.000000 rr_post_interval322.000000 p_onset255.000000 p_onset_val-0.288744 p_peak293.000000 p_peak_val-0.108430 p_end307.000000 p_end_val-0.098680 qrs_onset309.000000 qrs_onset_val-0.080671 qrs_end12.000000 qrs_end_val0.108760 t_peak136.000000 t_peak_val1.024119 t_end199.000000 t_end_val-0.289703
 r_peak283940.000000 r_peak_value1.385913 rr_pre_interval322.000000 rr_post_interval257.000000 p_onset189.000000 p_onset_val0.208262 p_peak236.000000 p_peak_val1.112762 p_end230.000000 p_end_val0.731791 qrs_onset237.000000 qrs_onset_val1.131085 qrs_end11.000000 qrs_end_val0.236650 t_peak138.000000 t_peak_val0.928919 t_end180.000000 t_end_val0.227211
 r_peak284197.000000 r_peak_value2.256320 rr_pre_interval257.000000 rr_post_interval319.000000 p_onset83.000000 p_onset_val-1.715955 p_peak193.000000 p_peak_val0.261596 p_end254.000000 p_end_val0.097522 qrs_onset293.000000 qrs_onset_val0.112617 qrs_end18.000000 qrs_end_val-0.024778 t_peak187.000000 t_peak_val0.267019 t_end254.000000 t_end_val0.097522
 r_peak284516.000000 r_peak_value2.018057 rr_pre_interval319.000000 rr_post_interval265.000000 p_onset195.000000 p_onset_val0.147738 p_peak217.000000 p_peak_val0.231907 p_end231.000000 p_end_val0.163382 qrs_onset251.000000 qrs_onset_val0.247396 qrs_end18.000000 qrs_end_val0.203025 t_peak20.000000 t_peak_val0.190470 t_end29.000000 t_end_val0.044780
 r_peak284781.000000 r_peak_value1.829042 rr_pre_interval265.000000 rr_post_interval284.000000 p_onset204.000000 p_onset_val0.131381 p_peak227.000000 p_peak_val0.212211 p_end233.000000 p_end_val0.191709 qrs_onset266.000000 qrs_onset_val0.168324 qrs_end14.000000 qrs_end_val-0.039452 t_peak167.000000 t_peak_val0.132463 t_end184.000000 t_end_val0.142635
 r_peak285065.000000 r_peak_value1.598433 rr_pre_interval284.000000 rr_post_interval265.000000 p_onset220.000000 p_onset_val0.236486 p_peak244.000000 p_peak_val0.289512 p_end245.000000 p_end_val0.272788 qrs_onset247.000000 qrs_onset_val0.243854 qrs_end14.000000 qrs_end_val-0.030204 t_peak154.000000 t_peak_val0.158837 t_end174.000000 t_end_val0.151377
 r_peak285330.000000 r_peak_value1.727442 rr_pre_interval265.000000 rr_post_interval300.000000 p_onset235.000000 p_onset_val0.147948 p_peak260.000000 p_peak_val0.293432 p_end276.000000 p_end_val0.230313 qrs_onset282.000000 qrs_onset_val0.220643 qrs_end15.000000 qrs_end_val-0.044925 t_peak165.000000 t_peak_val0.172667 t_end188.000000 t_end_val0.093046
 r_peak285630.000000 r_peak_value1.519280 rr_pre_interval300.000000 rr_post_interval253.000000 p_onset196.000000 p_onset_val0.190252 p_peak213.000000 p_peak_val0.273386 p_end229.000000 p_end_val0.230910 qrs_onset233.000000 qrs_onset_val0.218496 qrs_end15.000000 qrs_end_val0.042147 t_peak20.000000 t_peak_val0.054215 t_end34.000000 t_end_val0.010842
 r_peak285883.000000 r_peak_value1.663010 rr_pre_interval253.000000 rr_post_interval265.000000 p_onset201.000000 p_onset_val0.137055 p_peak229.000000 p_peak_val0.244689 p_end243.000000 p_end_val0.170910 qrs_onset249.000000 qrs_onset_val0.194688 qrs_end17.000000 qrs_end_val0.018871 t_peak158.000000 t_peak_val0.140704 t_end174.000000 t_end_val0.145784
 r_peak286148.000000 r_peak_value1.584454 rr_pre_interval265.000000 rr_post_interval289.000000 p_onset234.000000 p_onset_val0.198604 p_peak253.000000 p_peak_val0.224057 p_end268.000000 p_end_val0.171205 qrs_onset273.000000 qrs_onset_val0.162114 qrs_end15.000000 qrs_end_val-0.033902 t_peak168.000000 t_peak_val0.172933 t_end190.000000 t_end_val0.098042
 r_peak286437.000000 r_peak_value1.685013 rr_pre_interval289.000000 rr_post_interval259.000000 p_onset108.000000 p_onset_val-0.840326 p_peak181.000000 p_peak_val0.275846 p_end192.000000 p_end_val0.240910 qrs_onset240.000000 qrs_onset_val0.267272 qrs_end14.000000 qrs_end_val-0.094123 t_peak154.000000 t_peak_val0.150705 t_end173.000000 t_end_val0.220643
 r_peak286696.000000 r_peak_value1.681144 rr_pre_interval259.000000 rr_post_interval263.000000 p_onset210.000000 p_onset_val0.250642 p_peak234.000000 p_peak_val0.311941 p_end244.000000 p_end_val0.299370 qrs_onset250.000000 qrs_onset_val0.305169 qrs_end15.000000 qrs_end_val0.002051 t_peak154.000000 t_peak_val0.215685 t_end181.000000 t_end_val0.204575
 r_peak286959.000000 r_peak_value1.612756 rr_pre_interval263.000000 rr_post_interval186.000000 p_onset97.000000 p_onset_val-0.830486 p_peak165.000000 p_peak_val1.037304 p_end161.000000 p_end_val0.696739 qrs_onset168.000000 qrs_onset_val1.354546 qrs_end13.000000 qrs_end_val-0.043435 t_peak20.000000 t_peak_val-0.057572 t_end36.000000 t_end_val-0.223670
 r_peak287145.000000 r_peak_value2.682224 rr_pre_interval186.000000 rr_post_interval274.000000 p_onset168.000000 p_onset_val0.373981 p_peak204.000000 p_peak_val0.427729 p_end226.000000 p_end_val0.387760 qrs_onset259.000000 qrs_onset_val0.261772 qrs_end24.000000 qrs_end_val-0.181414 t_peak162.000000 t_peak_val0.374232 t_end186.000000 t_end_val0.363262
 r_peak287419.000000 r_peak_value1.573402 rr_pre_interval274.000000 rr_post_interval277.000000 p_onset101.000000 p_onset_val-0.761253 p_peak169.000000 p_peak_val0.266023 p_end199.000000 p_end_val0.034753 qrs_onset260.000000 qrs_onset_val0.131960 qrs_end13.000000 qrs_end_val0.080689 t_peak164.000000 t_peak_val0.299376 t_end199.000000 t_end_val0.034753
 r_peak287696.000000 r_peak_value1.537553 rr_pre_interval277.000000 rr_post_interval257.000000 p_onset198.000000 p_onset_val0.184811 p_peak223.000000 p_peak_val0.275485 p_end232.000000 p_end_val0.233196 qrs_onset242.000000 qrs_onset_val0.269983 qrs_end14.000000 qrs_end_val-0.062966 t_peak151.000000 t_peak_val0.211052 t_end156.000000 t_end_val0.221177
 r_peak287953.000000 r_peak_value1.582836 rr_pre_interval257.000000 rr_post_interval261.000000 p_onset217.000000 p_onset_val-0.044924 p_peak236.000000 p_peak_val0.236299 p_end237.000000 p_end_val0.215061 qrs_onset242.000000 qrs_onset_val0.042019 qrs_end16.000000 qrs_end_val0.006205 t_peak145.000000 t_peak_val0.033779 t_end179.000000 t_end_val0.073400
 r_peak288214.000000 r_peak_value1.642397 rr_pre_interval261.000000 rr_post_interval273.000000 p_onset180.000000 p_onset_val0.240530 p_peak204.000000 p_peak_val0.310124 p_end217.000000 p_end_val0.233134 qrs_onset257.000000 qrs_onset_val0.253932 qrs_end15.000000 qrs_end_val-0.186349 t_peak162.000000 t_peak_val0.163118 t_end183.000000 t_end_val0.194620
 r_peak288487.000000 r_peak_value1.605249 rr_pre_interval273.000000 rr_post_interval302.000000 p_onset209.000000 p_onset_val-0.093119 p_peak241.000000 p_peak_val0.104953 p_end264.000000 p_end_val-0.008181 qrs_onset285.000000 qrs_onset_val0.125156 qrs_end16.000000 qrs_end_val-0.100659 t_peak145.000000 t_peak_val0.042946 t_end167.000000 t_end_val-0.109421
 r_peak288789.000000 r_peak_value1.711159 rr_pre_interval302.000000 rr_post_interval252.000000 p_onset203.000000 p_onset_val0.213997 p_peak222.000000 p_peak_val0.297071 p_end234.000000 p_end_val0.241631 qrs_onset235.000000 qrs_onset_val0.206364 qrs_end8.000000 qrs_end_val1.251535 t_peak20.000000 t_peak_val0.707757 t_end107.000000 t_end_val-0.988293
 r_peak289041.000000 r_peak_value1.773244 rr_pre_interval252.000000 rr_post_interval245.000000 p_onset180.000000 p_onset_val0.196349 p_peak210.000000 p_peak_val0.283824 p_end226.000000 p_end_val0.264404 qrs_onset227.000000 qrs_onset_val0.253996 qrs_end14.000000 qrs_end_val0.033540 t_peak145.000000 t_peak_val0.063889 t_end180.000000 t_end_val0.196349
 r_peak289286.000000 r_peak_value1.770517 rr_pre_interval245.000000 rr_post_interval291.000000 p_onset144.000000 p_onset_val0.030845 p_peak175.000000 p_peak_val0.195749 p_end184.000000 p_end_val0.137693 qrs_onset279.000000 qrs_onset_val-0.100157 qrs_end14.000000 qrs_end_val-0.029529 t_peak170.000000 t_peak_val0.188931 t_end184.000000 t_end_val0.137693
 r_peak289577.000000 r_peak_value1.385627 rr_pre_interval291.000000 rr_post_interval288.000000 p_onset29.000000 p_onset_val-1.740094 p_peak177.000000 p_peak_val0.093980 p_end213.000000 p_end_val-0.183920 qrs_onset271.000000 qrs_onset_val-0.278104 qrs_end18.000000 qrs_end_val-0.769404 t_peak117.000000 t_peak_val1.057882 t_end166.000000 t_end_val0.102115
 r_peak289865.000000 r_peak_value1.244625 rr_pre_interval288.000000 rr_post_interval303.000000 p_onset32.000000 p_onset_val-1.784466 p_peak184.000000 p_peak_val0.041471 p_end241.000000 p_end_val-0.188637 qrs_onset293.000000 qrs_onset_val-0.257322 qrs_end15.000000 qrs_end_val-0.092101 t_peak129.000000 t_peak_val1.122258 t_end171.000000 t_end_val0.050125
 r_peak290168.000000 r_peak_value1.325829 rr_pre_interval303.000000 rr_post_interval321.000000 p_onset265.000000 p_onset_val-0.268325 p_peak300.000000 p_peak_val-0.007463 p_end292.000000 p_end_val-0.138575 qrs_onset299.000000 qrs_onset_val-0.031742 qrs_end12.000000 qrs_end_val0.162694 t_peak134.000000 t_peak_val1.124667 t_end217.000000 t_end_val-0.330297
 r_peak290489.000000 r_peak_value2.151645 rr_pre_interval321.000000 rr_post_interval261.000000 p_onset101.000000 p_onset_val-0.897352 p_peak220.000000 p_peak_val0.205534 p_end234.000000 p_end_val0.156349 qrs_onset241.000000 qrs_onset_val0.145017 qrs_end13.000000 qrs_end_val0.503150 t_peak20.000000 t_peak_val0.315110 t_end101.000000 t_end_val-0.897352
 r_peak290750.000000 r_peak_value1.696537 rr_pre_interval261.000000 rr_post_interval276.000000 p_onset104.000000 p_onset_val-0.702476 p_peak169.000000 p_peak_val0.169358 p_end192.000000 p_end_val0.071898 qrs_onset260.000000 qrs_onset_val0.007914 qrs_end14.000000 qrs_end_val-0.106349 t_peak163.000000 t_peak_val0.106240 t_end192.000000 t_end_val0.071898
 r_peak291026.000000 r_peak_value1.391111 rr_pre_interval276.000000 rr_post_interval242.000000 p_onset100.000000 p_onset_val-0.564465 p_peak198.000000 p_peak_val0.494655 p_end205.000000 p_end_val0.388559 qrs_onset226.000000 qrs_onset_val0.426694 qrs_end14.000000 qrs_end_val-0.215752 t_peak144.000000 t_peak_val0.226867 t_end205.000000 t_end_val0.388559
 r_peak291268.000000 r_peak_value1.556287 rr_pre_interval242.000000 rr_post_interval292.000000 p_onset210.000000 p_onset_val0.093698 p_peak244.000000 p_peak_val0.166616 p_end258.000000 p_end_val0.089829 qrs_onset276.000000 qrs_onset_val0.126709 qrs_end14.000000 qrs_end_val0.114452 t_peak167.000000 t_peak_val0.168919 t_end185.000000 t_end_val0.059861
 r_peak291560.000000 r_peak_value1.340018 rr_pre_interval292.000000 rr_post_interval302.000000 p_onset253.000000 p_onset_val0.060719 p_peak270.000000 p_peak_val0.148822 p_end282.000000 p_end_val0.069481 qrs_onset283.000000 qrs_onset_val0.070265 qrs_end14.000000 qrs_end_val-0.092177 t_peak163.000000 t_peak_val0.194309 t_end180.000000 t_end_val0.121644
 r_peak291862.000000 r_peak_value1.625941 rr_pre_interval302.000000 rr_post_interval271.000000 p_onset199.000000 p_onset_val0.178870 p_peak226.000000 p_peak_val0.341926 p_end245.000000 p_end_val0.249403 qrs_onset252.000000 qrs_onset_val0.202805 qrs_end19.000000 qrs_end_val0.364155 t_peak20.000000 t_peak_val0.340550 t_end107.000000 t_end_val-0.959370
 r_peak292133.000000 r_peak_value1.573417 rr_pre_interval271.000000 rr_post_interval242.000000 p_onset186.000000 p_onset_val0.175157 p_peak202.000000 p_peak_val0.356097 p_end220.000000 p_end_val0.301616 qrs_onset223.000000 qrs_onset_val0.276866 qrs_end13.000000 qrs_end_val0.000156 t_peak22.000000 t_peak_val0.086238 t_end35.000000 t_end_val-0.071317
 r_peak292375.000000 r_peak_value1.717272 rr_pre_interval242.000000 rr_post_interval267.000000 p_onset219.000000 p_onset_val0.135831 p_peak242.000000 p_peak_val0.269357 p_end250.000000 p_end_val0.223166 qrs_onset252.000000 qrs_onset_val0.238825 qrs_end13.000000 qrs_end_val-0.068071 t_peak159.000000 t_peak_val0.087429 t_end180.000000 t_end_val0.113369
 r_peak292642.000000 r_peak_value1.794076 rr_pre_interval267.000000 rr_post_interval249.000000 p_onset200.000000 p_onset_val0.220204 p_peak227.000000 p_peak_val0.319781 p_end228.000000 p_end_val0.283386 qrs_onset233.000000 qrs_onset_val0.241615 qrs_end15.000000 qrs_end_val-0.085580 t_peak148.000000 t_peak_val0.023056 t_end174.000000 t_end_val0.208622
 r_peak292891.000000 r_peak_value1.879891 rr_pre_interval249.000000 rr_post_interval302.000000 p_onset243.000000 p_onset_val0.027477 p_peak267.000000 p_peak_val0.157917 p_end285.000000 p_end_val0.109735 qrs_onset286.000000 qrs_onset_val0.099656 qrs_end14.000000 qrs_end_val0.020094 t_peak175.000000 t_peak_val0.113762 t_end179.000000 t_end_val0.073715
 r_peak293193.000000 r_peak_value1.741818 rr_pre_interval302.000000 rr_post_interval273.000000 p_onset215.000000 p_onset_val0.201677 p_peak245.000000 p_peak_val0.265359 p_end254.000000 p_end_val0.188949 qrs_onset259.000000 qrs_onset_val0.245359 qrs_end8.000000 qrs_end_val1.372554 t_peak20.000000 t_peak_val0.816175 t_end106.000000 t_end_val-1.074696
 r_peak293466.000000 r_peak_value1.770266 rr_pre_interval273.000000 rr_post_interval274.000000 p_onset195.000000 p_onset_val0.149591 p_peak230.000000 p_peak_val0.287036 p_end251.000000 p_end_val0.221128 qrs_onset256.000000 qrs_onset_val0.186035 qrs_end14.000000 qrs_end_val-0.105345 t_peak159.000000 t_peak_val0.169199 t_end195.000000 t_end_val0.149591
 r_peak293740.000000 r_peak_value1.790471 rr_pre_interval274.000000 rr_post_interval301.000000 p_onset214.000000 p_onset_val0.073573 p_peak244.000000 p_peak_val0.175172 p_end253.000000 p_end_val0.022007 qrs_onset283.000000 qrs_onset_val0.077634 qrs_end13.000000 qrs_end_val-0.098825 t_peak172.000000 t_peak_val0.148653 t_end192.000000 t_end_val0.092148
 r_peak294041.000000 r_peak_value1.964406 rr_pre_interval301.000000 rr_post_interval270.000000 p_onset214.000000 p_onset_val0.212680 p_peak243.000000 p_peak_val0.296582 p_end246.000000 p_end_val0.236206 qrs_onset249.000000 qrs_onset_val0.244514 qrs_end24.000000 qrs_end_val0.122510 t_peak20.000000 t_peak_val0.263969 t_end103.000000 t_end_val-0.969529
 r_peak294311.000000 r_peak_value1.786252 rr_pre_interval270.000000 rr_post_interval297.000000 p_onset241.000000 p_onset_val0.155940 p_peak267.000000 p_peak_val0.239059 p_end270.000000 p_end_val0.205595 qrs_onset272.000000 qrs_onset_val0.193307 qrs_end14.000000 qrs_end_val-0.027275 t_peak166.000000 t_peak_val0.224214 t_end194.000000 t_end_val0.140876
 r_peak294608.000000 r_peak_value1.806944 rr_pre_interval297.000000 rr_post_interval203.000000 p_onset113.000000 p_onset_val-0.950358 p_peak182.000000 p_peak_val1.268434 p_end187.000000 p_end_val1.688763 qrs_onset194.000000 qrs_onset_val2.262257 qrs_end17.000000 qrs_end_val0.009671 t_peak20.000000 t_peak_val0.005126 t_end41.000000 t_end_val-0.150014
 r_peak294811.000000 r_peak_value2.679326 rr_pre_interval203.000000 rr_post_interval336.000000 p_onset184.000000 p_onset_val0.221933 p_peak206.000000 p_peak_val0.250239 p_end258.000000 p_end_val0.033576 qrs_onset317.000000 qrs_onset_val-0.023966 qrs_end18.000000 qrs_end_val0.016912 t_peak170.000000 t_peak_val0.437855 t_end185.000000 t_end_val0.202779
 r_peak295147.000000 r_peak_value2.243447 rr_pre_interval336.000000 rr_post_interval295.000000 p_onset172.000000 p_onset_val0.305158 p_peak200.000000 p_peak_val0.447587 p_end254.000000 p_end_val0.177476 qrs_onset281.000000 qrs_onset_val-0.152697 qrs_end17.000000 qrs_end_val0.560281 t_peak20.000000 t_peak_val0.572475 t_end30.000000 t_end_val0.261739
 r_peak295442.000000 r_peak_value1.579200 rr_pre_interval295.000000 rr_post_interval295.000000 p_onset38.000000 p_onset_val-1.728606 p_peak179.000000 p_peak_val-0.036489 p_end218.000000 p_end_val-0.238965 qrs_onset283.000000 qrs_onset_val-0.332302 qrs_end17.000000 qrs_end_val-0.136161 t_peak115.000000 t_peak_val0.980987 t_end218.000000 t_end_val-0.238965
 r_peak295737.000000 r_peak_value1.646474 rr_pre_interval295.000000 rr_post_interval286.000000 p_onset78.000000 p_onset_val0.266000 p_peak180.000000 p_peak_val-0.007820 p_end244.000000 p_end_val-0.382100 qrs_onset268.000000 qrs_onset_val-0.380706 qrs_end10.000000 qrs_end_val0.674984 t_peak121.000000 t_peak_val1.057395 t_end165.000000 t_end_val-0.035956
 r_peak296023.000000 r_peak_value1.525046 rr_pre_interval286.000000 rr_post_interval294.000000 p_onset37.000000 p_onset_val-1.531865 p_peak177.000000 p_peak_val0.049858 p_end233.000000 p_end_val-0.263966 qrs_onset280.000000 qrs_onset_val-0.277680 qrs_end11.000000 qrs_end_val0.324795 t_peak120.000000 t_peak_val1.120687 t_end165.000000 t_end_val-0.005394
 r_peak296317.000000 r_peak_value1.505956 rr_pre_interval294.000000 rr_post_interval309.000000 p_onset32.000000 p_onset_val-1.699107 p_peak188.000000 p_peak_val-0.073084 p_end243.000000 p_end_val-0.315955 qrs_onset295.000000 qrs_onset_val-0.265362 qrs_end13.000000 qrs_end_val0.229826 t_peak123.000000 t_peak_val1.070834 t_end243.000000 t_end_val-0.315955
 r_peak296626.000000 r_peak_value1.516738 rr_pre_interval309.000000 rr_post_interval313.000000 p_onset31.000000 p_onset_val-1.675315 p_peak197.000000 p_peak_val-0.105293 p_end231.000000 p_end_val-0.218273 qrs_onset299.000000 qrs_onset_val-0.145452 qrs_end13.000000 qrs_end_val0.169214 t_peak124.000000 t_peak_val1.065019 t_end187.000000 t_end_val-0.151343
 r_peak296939.000000 r_peak_value1.624517 rr_pre_interval313.000000 rr_post_interval310.000000 p_onset34.000000 p_onset_val-1.655361 p_peak189.000000 p_peak_val0.000659 p_end226.000000 p_end_val-0.194122 qrs_onset296.000000 qrs_onset_val-0.228950 qrs_end14.000000 qrs_end_val0.175769 t_peak130.000000 t_peak_val1.104702 t_end226.000000 t_end_val-0.194122
